,track_id,track_name,preview_url,artist,label,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,loudness_scaled
1576,2BpkPTOmDF3DSEyPD83YYz,You'll Never Stand Alone - Moto Blanco Remix,https://p.scdn.co/mp3-preview/2ff734b14c5d4650242244a52837030981222efd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.737,0.818,-7.307,0.0477,0.00894,6.24e-06,0.754,0.7623552844516372
1577,08Dk00t5EmgP1xrvrzj8CI,Love Will Save the Day - MATVEÏ Remix,https://p.scdn.co/mp3-preview/3cc12079e235a4d6c38ec61f3b770d60b6d1490e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.683,0.738,-11.222,0.0463,0.00305,0.00129,0.763,0.5999004108054278
1578,0ZbD82Oti96RcoQWlOW6Zs,Tomorrow,https://p.scdn.co/mp3-preview/1abd1ad049f753bb9e4f4bfd587c9ca15d12bd43?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.524,0.199,-13.841,0.0298,0.829,0.0,0.605,0.49122370222830836
1579,5ZJlQT4aKghvcgpeBY7KpA,Home - Live from The Merv Griffin Show,https://p.scdn.co/mp3-preview/25c07e10aa0555aae8bcaefac020c43b8609f948?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.496,0.409,-9.101,0.0488,0.733,0.00486,0.361,0.6879123615087764
1580,7JLzcSyFVzqX5vxUdMfDvm,You Give Good Love,https://p.scdn.co/mp3-preview/25160f8ce5bb5c6a8214160f406099b653a9fe92?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.429,0.485,-8.958,0.044,0.718,0.0,0.453,0.6938462176853812
1581,3vEMbafcnn2kCXRmWNw9FB,Saving All My Love for You,https://p.scdn.co/mp3-preview/1d87acfd72352f0a6760d3640086e2f6a5a22cf9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.393,0.359,-10.092,0.0323,0.538,3.99e-05,0.237,0.6467903232499275
1582,0iDSjpKH1oJdPbvNYjbUmH,If You Say My Eyes Are Beautiful (with Jermaine Jackson),https://p.scdn.co/mp3-preview/cfb070a25699fa51b3b22daffe3d33e10f45c993?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.387,0.458,-8.443,0.0287,0.248,0.0,0.265,0.7152163990207064
1583,70JxZOkKzqWHOQQ4jrfKbn,Far Enough,https://p.scdn.co/mp3-preview/28810cde92f38f85d7212a606350e9705dac6533?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.634,0.618,-11.528,0.0629,0.0588,0.000307,0.339,0.5872027884974482
1584,4rojjseHIftR2GSPneb7PV,I Wanna Dance with Somebody (Who Loves Me),https://p.scdn.co/mp3-preview/156f7af1f5cb76af43eaadaeb9853ce780edc5ba?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.708,0.81,-8.71,0.0405,0.0607,0.00132,0.879,0.7041371011245281
1585,4UYVkfjU4OpCvk7P6CWVOO,So Emotional,https://p.scdn.co/mp3-preview/3c84b8224ef7a21b7eabf86b20957b20c4ccda6a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.706,0.808,-8.193,0.0391,0.0875,0.000291,0.784,0.7255902734553303
1586,26PZl6vx9DBsGjVI9K1DMr,Where Do Broken Hearts Go,https://p.scdn.co/mp3-preview/393cd67ebf33dbfb89a3483ed4c66f963c877a65?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.563,0.49,-8.272,0.0281,0.436,0.0,0.209,0.7223121291339891
1587,4iv3mMfM6ybyP7kLVWK5E8,Moment Of Truth,https://p.scdn.co/mp3-preview/db4f39366c38b95e50be7b30499ed963e2874e8f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.745,0.595,-9.518,0.0294,0.423,0.00026,0.877,0.6706087389518238
1588,5RN7NwHMIyQZfMEW5jdRHB,I'm Your Baby Tonight,https://p.scdn.co/mp3-preview/c39a588ed4b1e343b22c5a63cdffec9e2dd4073a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.661,0.877,-8.305,0.0843,0.282,3.82e-06,0.864,0.7209427777086188
1589,3Wi5fPdbzSLnJ4zqL1Pfnr,The Star Spangled Banner (feat. The Florida Orchestra) - Live from Super Bowl XXV,https://p.scdn.co/mp3-preview/13ec3ba588ef24dddb109eed2545fb7c601b7142?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.205,0.402,-11.628,0.0357,0.732,0.0,0.37,0.5830532387235987
1590,5vOGEMTcx7ns5CtQ5y41lo,One Moment in Time,https://p.scdn.co/mp3-preview/40172bb3f58990c66e43ce543433e8195f6a27f3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.262,0.521,-8.129,0.0348,0.451,0.0,0.301,0.728245985310594
1591,262zLFH9xVpSS1MJg8BYE8,I Will Always Love You - Live from The Concert for a New South Africa,https://p.scdn.co/mp3-preview/dc671fec1263a13580694e930c9e6b187c64f93f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.284,0.426,-11.76,0.0476,0.296,2.45e-06,0.106,0.5775758330221172
1592,7tZRkKfpYuCbJZcyFFOVMt,"Medley: I Loves You, Porgy / And I Am Telling You I'm Not Going / I Have Nothing - Live from The 21st Annual American Music Awards",https://p.scdn.co/mp3-preview/4c9a1478f37c4e4b85fc220c5adff408fa49d11f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.22,0.576,-9.842,0.0525,0.465,0.0,0.363,0.6571641976845514
1593,09O6v86cph4zEVGCYgfFGY,Run to You,https://p.scdn.co/mp3-preview/29211f59de03c1f295cfb175ec3c5322f4c59fde?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.327,0.35,-10.791,0.0327,0.629,0.0,0.144,0.6177849703307192
1594,7pZZZCasSykaPSjgXT3HhK,Impossible Things,https://p.scdn.co/mp3-preview/19117efeaec665655e5e77f6f25a29b1c473ffad?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.627,0.467,-10.274,0.164,0.4,0.0,0.1,0.6392381426615215
1595,6rDQtMkwq8UEIWnhNY2JYx,"Why Does It Hurt So Bad - from ""Waiting to Exhale"" - Original Soundtrack",https://p.scdn.co/mp3-preview/85f867f519f8e24adccac1bfc36ca7fc5848c337?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.625,0.39,-9.713,0.0239,0.168,0.0,0.252,0.6625171168928173
1596,0Rkq46Qo069QwWDdrVur8f,It's Not Right But It's Okay,https://p.scdn.co/mp3-preview/ba905d8465c6022ab47873e2cd1cec592463a7f8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.807,0.743,-9.209,0.078,0.149,0.00103,0.557,0.683430847753019
1597,6WJHhtZ4CsY2hCyGEi6Rwx,My Love Is Your Love,https://p.scdn.co/mp3-preview/d38993eb1c1e9730d980cc03df63c5a76f49d40b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.769,0.451,-10.033,0.167,0.0486,2.5e-06,0.454,0.6492385576164987
1598,1wGWjGTTFRILeHhlNIURJz,I Didn't Know My Own Strength (Live from The Oprah Winfrey Show) - Live from The Oprah Winfrey Show Season Premiere Part II - Whitney Houston's Show Stopping Surprise,https://p.scdn.co/mp3-preview/70005a62fe12c04e5165dfd716a4ef1a54b29cf3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.347,0.656,-7.049,0.0773,0.471,0.0,0.299,0.773061122868169
1599,1Fj6dv0wu8XqfGKOp4oqiw,Clive's Message,https://p.scdn.co/mp3-preview/d063b20745398e51d8a49a8ceed8f2bc6782f49a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.686,0.315,-14.762,0.924,0.906,1.64e-05,0.837,0.4530063488111541
1600,6EVN7COD61RCfpeY6pUeUz,Don't Cry For Me - A Cappella,https://p.scdn.co/mp3-preview/f1d0afa95303b56a817cfad88a2fcf6161b142c5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.343,0.0816,-10.085,0.0735,0.832,0.0,0.0889,0.647080791734097
1601,1936BmRmMGR7H05fpGuO94,I Will Always Love You - Alternate Mix,https://p.scdn.co/mp3-preview/c26ade9164868bba5f219b3569280dce5246a092?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.22,0.226,-12.164,0.0392,0.775,3.29e-05,0.0935,0.5608116519357651
1602,76puoNshqjAAocKl5KbmpQ,I Have Nothing - Film Version,https://p.scdn.co/mp3-preview/9e9b6bcdac1713817d17f83353c442ac1fda2649?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.486,0.448,-9.133,0.0342,0.757,0.0,0.17,0.6865845055811446
1603,1kRDN664irlEou8Pc7iP2G,I'm Every Woman - Clivilles & Cole House Mix I Edit,https://p.scdn.co/mp3-preview/7061a85a76c57b114dbe5ff5528e6a5f3d3975dd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.698,0.818,-9.621,0.0607,0.0283,0.188,0.346,0.6663347026847588
1604,0o7yqilFaW0ND4oeJVUl0D,Run to You - Film Version,https://p.scdn.co/mp3-preview/17a09480d104064cada0c4591ff19d218745f2af?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.379,0.399,-10.247,0.0333,0.737,0.0,0.161,0.6403585211004608
1605,1RK34OdEvCUujacfNbO7PA,Queen of the Night - Film Version,https://p.scdn.co/mp3-preview/83529fbad3cfb3c6a6dc5ae3ad6f0bcf31f5f2d8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.688,0.885,-7.828,0.0392,0.000135,0.103,0.815,0.7407361301298812
1606,0m92LlAO2ITV1oMoR5jnTY,Jesus Loves Me - Film Version,https://p.scdn.co/mp3-preview/4d822476889f6628b4a29fdcad01f19084bab2ec?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.371,0.0144,-24.647,0.0635,0.93,0.0,0.0637,0.04282335366612733
1607,5GPK5xpGAoLOTyZihZr0V9,Jesus Loves Me - A Capella Version,https://p.scdn.co/mp3-preview/7e4e129d5d35cc975daec35193538943d307b4ba?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.465,0.158,-17.426,0.255,0.943,0.0,0.142,0.34246234283580246
1608,6XQz4HwNIQZ652JFa7putY,I Will Always Love You - Film Version,https://p.scdn.co/mp3-preview/17e66783bf38a90f6204f164d8a4634dfc4a8be5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.343,0.281,-9.534,0.0368,0.605,0.000296,0.121,0.669944810988008
1609,2cj65tfiu5bus9TaAgAWOL,I Have Nothing - Live from Brunei,https://p.scdn.co/mp3-preview/f66822d83d999cf273b8f8a405b190b1b2d4a728?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.28,0.504,-11.25,0.0725,0.674,1.23e-06,0.288,0.5987385368687499
1610,3geQ35IyykbmTAN33rUWSh,Run to You - Live from The Bodyguard Tour,https://p.scdn.co/mp3-preview/313e79f737565af5b55455fee94cefcefa199e96?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.345,0.299,-11.327,0.0401,0.832,0.0,0.226,0.5955433835428858
1611,6vZWn2RlT98NKOph5qpxxD,Jesus Loves Me / He's Got The Whole World In His Hands - Live from The Bodyguard Tour,https://p.scdn.co/mp3-preview/922595ed0b199f5d8c661bcd3b7a6d6449ddc632?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.495,0.275,-14.11,0.0767,0.509,0.0,0.366,0.4800614133366531
1612,0TMqE4JVG6r2iFELCHGgYE,Queen of the Night - Live from The Bodyguard Tour,https://p.scdn.co/mp3-preview/88d1e91ecee64d8db1a7eb60128b837e61b69b8b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.55,0.908,-7.653,0.0774,0.0642,1.96e-05,0.683,0.7479978422341178
1613,55AQclTUurjDuLhl8Raj6S,I Will Always Love You - Live from The Bodyguard Tour,https://p.scdn.co/mp3-preview/6582cdddac0925e08c944e1b0d77f0d1e2a0874a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.298,0.286,-13.615,0.053,0.667,3.63e-05,0.128,0.5006016847172083
1614,1b9pKNP8Z40yhdxdaedb1x,I'm Every Woman - Live from The Bodyguard Tour,https://p.scdn.co/mp3-preview/9b9754d364933389dbf1a4e1bf218ea4db949c2f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.581,0.88,-7.794,0.0953,0.302,0.0,0.505,0.74214697705299
1615,5jSTW2AuRhDst5I7J86KUH,Home - Live from The Merv Griffin Show,https://p.scdn.co/mp3-preview/88fc0a0292d60b94110e83e73cb108056a067e43?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.515,0.347,-9.425,0.0736,0.963,0.142,0.418,0.674467820241504
1616,0kn8HZcdvWXIbAu4ZbqWTa,You Give Good Love - Live from The Tonight Show Starring Johnny Carson,https://p.scdn.co/mp3-preview/4b3c73b99c95b0cafbca19513cb38b62a4d1fcab?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.625,0.463,-5.382,0.0519,0.934,7.56e-06,0.414,0.8422341175982409
1617,0B71GPn23vB1BapkFfYlEp,How Will I Know - Live from The Brit Awards,https://p.scdn.co/mp3-preview/47c2d01fbcd164147bbb29b0bb5c61d9a4504acb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.718,0.89,-4.552,0.0693,0.282,0.0,0.852,0.876675380721192
1618,1pCsrLzTZ0HrjUJB8df2kc,One Moment in Time - Live from The 31st Annual Grammy® Awards,,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.203,0.651,-6.449,0.0601,0.41,1.44e-05,0.35,0.7979584215112663
1619,1zHSvq6WdZHdG85ugbGsVj,Greatest Love of All - Live from That's What Friends Are For: Arista Records 15th Anniversary Concert,https://p.scdn.co/mp3-preview/299a00faa26b728d5f4841319768567fa272db9e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.321,0.604,-6.718,0.0554,0.643,0.0,0.267,0.7867961326196109
1620,3KCm9TwZDOLdRu4bM1Alob,I Wanna Dance with Somebody - Live from That's What Friends Are For: Arista Records 15th Anniversary Concert,https://p.scdn.co/mp3-preview/5cab4f8dae31b720ecf89e5dc4d51801d4ac58f9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.569,0.954,-3.599,0.124,0.0689,0.0,0.527,0.9162205900659781
1621,5qByPJHfbssZpbUzhgpDCG,The Star Spangled Banner (feat. The Florida Orchestra) - Live from Super Bowl XXV,https://p.scdn.co/mp3-preview/ccc90cbcd9ee4bcea276202f26a3020b7812c862?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.179,0.641,-6.93,0.0439,0.636,0.0303,0.495,0.77799908709905
1622,5gUXJ028FkqhUAKk7bMWY4,All the Man That I Need - Live from Welcome Home Heroes with Whitney Houston,https://p.scdn.co/mp3-preview/8571b84ebb3369b2eb7e34dd86a77ecca2ce686e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.39,0.779,-6.831,0.0469,0.542,0.0,0.459,0.782107141375161
1623,5yFt7dkjC3AGuKOBaosed4,I'm Your Baby Tonight - Live from Welcome Home Heroes with Whitney Houston,https://p.scdn.co/mp3-preview/08b1110eae0f870b0b65828914d52f3a4f5dbfe6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.341,0.88,-9.15,0.147,0.0751,2.25e-06,0.669,0.6858790821195901
1624,2kS0pmnzDAeZDME3svB8fN,A Song for You - Live from Welcome Home Heroes with Whitney Houston,https://p.scdn.co/mp3-preview/cf9bb8a55323f8c9258c05a12e9bacfa0c102332?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.3,0.378,-10.383,0.0459,0.912,0.000522,0.157,0.6347151334080254
1625,0pXeX74NdIKgUvylLqlGBN,"Medley: I Loves You, Porgy / And I Am Telling You I'm Not Going / I Have Nothing - Live from The 21st Annual American Music Awards",https://p.scdn.co/mp3-preview/aad15ca5b34c98f4105ec8ca2b7581ef180e9503?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.221,0.656,-7.328,0.0553,0.448,0.0,0.357,0.7614838789991287
1626,0onkIMPgaJDynd4x2tSpjS,I'm Every Woman - Live from The Concert for a New South Africa,https://p.scdn.co/mp3-preview/333a4ae6488937b12ede46e14b777cf111827514?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.422,0.932,-5.643,0.131,0.00379,0.0,0.446,0.8314037926884935
1627,2be59uHmn17ejuv4bXF5oo,I Will Always Love You - Live from The Concert for a New South Africa,https://p.scdn.co/mp3-preview/3e20113fd1e870747a4f06777bc86e152aeccaaa?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.238,0.585,-7.764,0.0509,0.525,8.2e-05,0.198,0.7433918419851449
1628,1Tmn4RzLBoZRryh3NJPlLd,My Love Is Your Love - Live from Late Show with David Letterman,https://p.scdn.co/mp3-preview/3bf4939a20059f7928599cd8f37273be738193e8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.591,0.736,-6.916,0.119,0.446,0.0,0.561,0.7785800240673888
1629,0xGEceyQmD3gPP4vLNZly9,I Believe in You and Me - Live from The 16th Annual World Music Awards,https://p.scdn.co/mp3-preview/7ee820461ee84beaf06d96ea4a8c68bc68cd98ef?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.293,0.439,-9.316,0.0333,0.808,0.00322,0.121,0.678990829495
1630,71y1T1v35vSZFg6xCEegAx,I Didn't Know My Own Strength - Live from The Oprah Winfrey Show Season Premiere Part II - Whitney Houston's Show Stopping Surprise,,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.35,0.676,-6.497,0.0776,0.464,0.0,0.29,0.7959666376198185
1631,78Liq9m8u6xjuamJIeznTd,Million Dollar Bill,https://p.scdn.co/mp3-preview/60faef80c8e131e5a8f878df3140061ba08e279c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.714,0.747,-4.134,0.111,0.054,0.0,0.765,0.8940204987758831
1632,2WApJIbDbXSbsseuPkAiWv,Nothin' But Love,https://p.scdn.co/mp3-preview/d4df50693ff68ed9dc37f21ce40395f9e14658d2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.681,0.883,-4.014,0.214,0.123,0.0,0.566,0.8989999585045025
1633,16U3RJaytxelZKAVWMAsH8,Call You Tonight,https://p.scdn.co/mp3-preview/e6658ea219660fc997ddb16bfeda01bdf59e1961?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.576,0.725,-5.066,0.072,0.189,0.0,0.59,0.8553466948836054
1634,1rAESNsSXvXpJh9hCjgHVX,I Look to You,https://p.scdn.co/mp3-preview/16336a0815ed1ee6292ab42eaa681fa1cdd12564?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.55,0.373,-6.31,0.0286,0.717,0.0,0.101,0.8037262956969171
1635,5qIB8RslPO78tG7S9SN3FX,Like I Never Left (feat. Akon),https://p.scdn.co/mp3-preview/23a0a99b7f22a643cad85b02f6b1ffdbf29bb18a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.682,0.721,-6.349,0.0562,0.0885,0.0,0.23,0.8021079712851158
1636,4AlHlm053125GeYkkVxIh8,A Song For You,https://p.scdn.co/mp3-preview/736cf7f3367488242115a5e67da57d33e54c6c41?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.543,0.672,-5.885,0.0516,0.173,6.93e-06,0.105,0.8213618822357777
1637,2d8012yMxNQF0jS3zxo4nU,I Didn't Know My Own Strength,https://p.scdn.co/mp3-preview/f2d6756fcb0c5905b8befab0c7378e3b29aca47f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.601,0.461,-8.754,0.0424,0.566,0.0,0.22,0.7023112992240343
1638,3F8nRrbixJaHGDa2U2oOp0,Worth It,https://p.scdn.co/mp3-preview/d263f9b8979dbbd5e966896bcf671345d9c2ef48?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.743,0.603,-6.119,0.0606,0.207,0.0,0.728,0.8116519357649697
1639,57Vmf2cUjdno4SN6sMIBuH,For The Lovers,https://p.scdn.co/mp3-preview/e53dd792ea9effe7800d3a496058d63062c87e89?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.79,0.875,-4.334,0.0279,0.0498,1.57e-05,0.604,0.885721399228184
1640,302ay0Y146st7TiL5agb7u,I Got You,https://p.scdn.co/mp3-preview/9799266af0cc5e7143c620ebf33ecb0de148fdac?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.587,0.553,-7.787,0.052,0.0738,0.0,0.497,0.7424374455371594
1641,1H1YAkNoKgwvyVX5upUbWA,Salute,https://p.scdn.co/mp3-preview/47d0367e8182f3e798a4fd21c9fd62c8a6a9fc43?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.72,0.597,-7.296,0.179,0.304,0.0,0.755,0.7628117349267607
1642,1pNKIiR1z06WGs0H5dBQ1h,The First Noël,https://p.scdn.co/mp3-preview/cceef7eca839c719b469b5082049a4e30e691218?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.604,0.631,-5.855,0.0393,0.12,0.0,0.421,0.8226067471679325
1643,4mS0kNelJEq1u2siN6RIrB,The Christmas Song (Chestnuts Roasting on an Open Fire),https://p.scdn.co/mp3-preview/b55e95293a8fe584e78ac213a176e81017d3c460?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.337,0.483,-6.517,0.0427,0.661,0.0,0.128,0.7951367276650485
1644,2siFvUFtPft87VpgysqJc5,Little Drummer Boy (feat. Bobbi Kristina Brown),https://p.scdn.co/mp3-preview/65a879805024f8a5f7b019a03490444ef4d80c27?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.746,0.587,-7.498,0.0371,0.184,8.63e-05,0.458,0.7544296443835845
1645,6pPLhUHaxNy37eIUNYu5JL,One Wish (For Christmas),https://p.scdn.co/mp3-preview/cb60c4101a7dce50ae45157b294476b90c40082a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.501,0.474,-6.463,0.0303,0.458,0.0,0.134,0.7973774845429273
1646,2sdLXbcnoJI5H4Fn1FULiF,Cantique de Noël (O Holy Night),https://p.scdn.co/mp3-preview/20906c56b03dd48847c03ebfba831896baffbe32?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.282,0.214,-8.528,0.0338,0.867,2.22e-06,0.122,0.7116892817129343
1647,5oTGfOV9OkYufPZalNRgvP,I'll Be Home for Christmas,https://p.scdn.co/mp3-preview/e00a5abde0df530abaebc7869bd2e073db0abd72?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,2,6XpaIBNiVzIetEPCWDvAFP,0.324,0.2,-10.739,0.0335,0.928,1.34e-06,0.112,0.619942736213121
